Date;Spot_CHF_TO_USD;Spot_EUR_TO_USD;Spot_CAD_TO_USD;Spot_AUD_TO_USD;Spot_NZD_TO_USD;Spot_GBP_TO_USD;Spot_JPY_TO_USD;Spot_NOK_TO_USD;Spot_SEK_TO_USD
22.02.2006;1.3108;0.84193;1.14835;1.35879;1.51687;0.57375;118.54;6.79265;7.89425
23.02.2006;1.30865;0.83882;1.15295;1.35291;1.51377;0.57065;117.125;6.74105;7.88965
24.02.2006;1.3174;0.84257;1.14935;1.35199;1.50909;0.5731;116.865;6.78225;7.9278
27.02.2006;1.3227;0.84335;1.1404;1.35419;1.51458;0.57485;116.225;6.77355;7.9667
28.02.2006;1.31205;0.83875;1.13665;1.34526;1.50852;0.57015;115.765;6.7488;7.91825
01.03.2006;1.31345;0.83812;1.13545;1.34291;1.5041;0.57175;116.115;6.7115;7.9151
02.03.2006;1.2978;0.83448;1.13145;1.33788;1.49981;0.56985;115.795;6.70005;7.9055
03.03.2006;1.29755;0.83254;1.13475;1.34436;1.50568;0.56995;116.48;6.663;7.87725
06.03.2006;1.29885;0.83267;1.13985;1.35144;1.52265;0.5715;117.575;6.6407;7.87025
07.03.2006;1.3133;0.84136;1.14995;1.36286;1.54261;0.576;117.92;6.7105;7.9618
08.03.2006;1.30835;0.83896;1.15635;1.36342;1.53551;0.57545;117.855;6.72385;7.93615
09.03.2006;1.31355;0.83882;1.1612;1.36175;1.54619;0.5758;118.165;6.73605;7.8964
10.03.2006;1.31695;0.84168;1.16115;1.36733;1.56116;0.5791;118.935;6.71745;7.88925
13.03.2006;1.31195;0.83847;1.15785;1.36435;1.55897;0.57715;118.84;6.68825;7.87465
14.03.2006;1.30275;0.83205;1.15635;1.35823;1.5636;0.57265;117.52;6.6239;7.7903
15.03.2006;1.29535;0.83094;1.1543;1.3551;1.54979;0.5722;117.355;6.62325;7.7922
16.03.2006;1.28965;0.82274;1.15255;1.35639;1.56531;0.56905;116.835;6.5841;7.6988
17.03.2006;1.29;0.82159;1.15785;1.37202;1.57766;0.5693;115.87;6.55505;7.6743
20.03.2006;1.2909;0.82146;1.15875;1.3838;1.59744;0.5693;116.265;6.5246;7.672
21.03.2006;1.30195;0.82703;1.16375;1.39402;1.60423;0.57235;117.305;6.5753;7.74945
22.03.2006;1.3052;0.8273;1.16595;1.39188;1.59821;0.57225;116.955;6.57955;7.7518
23.03.2006;1.31675;0.83448;1.165;1.39831;1.60244;0.57625;117.905;6.6528;7.80385
24.03.2006;1.31085;0.8324;1.1685;1.40617;1.63332;0.57375;117.46;6.6375;7.8008
27.03.2006;1.30875;0.83122;1.16845;1.41713;1.64921;0.5725;116.71;6.6121;7.7742
28.03.2006;1.30935;0.82751;1.17105;1.41054;1.65357;0.5735;117.935;6.56955;7.75805
29.03.2006;1.3097;0.83337;1.1717;1.41633;1.65604;0.57655;117.785;6.65065;7.85905
30.03.2006;1.29645;0.82362;1.1594;1.40007;1.63813;0.57235;117.34;6.5649;7.74975
31.03.2006;1.3038;0.82634;1.1683;1.39655;1.62245;0.5753;117.68;6.56285;7.7937
03.04.2006;1.3043;0.82546;1.17105;1.39499;1.63012;0.57475;117.695;6.5203;7.7716
04.04.2006;1.29045;0.81556;1.16275;1.38629;1.64433;0.56985;117.555;6.4306;7.652
05.04.2006;1.2828;0.81503;1.1621;1.37561;1.62721;0.57;117.315;6.44505;7.6257
06.04.2006;1.2901;0.81766;1.1528;1.36883;1.62973;0.57055;117.775;6.45015;7.6256
07.04.2006;1.3014;0.82553;1.14915;1.37391;1.63465;0.57355;118.3;6.49745;7.70885
10.04.2006;1.3019;0.82614;1.1486;1.37429;1.6446;0.57335;118.305;6.48705;7.73785
11.04.2006;1.29755;0.82457;1.143;1.36342;1.63572;0.5718;118.33;6.46015;7.6928
12.04.2006;1.2988;0.82573;1.14685;1.36584;1.6243;0.57135;118.495;6.481;7.7094
13.04.2006;1.2971;0.82723;1.1509;1.37448;1.61303;0.57055;118.535;6.5014;7.70875
14.04.2006;1.2983;0.82723;1.1515;1.37278;1.61891;0.57105;118.7;6.5014;7.70875
17.04.2006;1.2795;0.8143;1.1455;1.35602;1.60218;0.56475;117.815;6.3965;7.5732
18.04.2006;1.2688;0.81417;1.14075;1.35419;1.59172;0.56065;117.055;6.40245;7.58725
19.04.2006;1.2668;0.81083;1.13535;1.33932;1.57666;0.55775;117.24;6.32625;7.5375
20.04.2006;1.2781;0.81258;1.1395;1.35768;1.59744;0.56225;117.44;6.34035;7.55085
21.04.2006;1.2755;0.81047;1.13815;1.344;1.57841;0.56125;116.6;6.3555;7.55825
24.04.2006;1.26735;0.80864;1.1367;1.34165;1.58265;0.55925;114.615;6.35;7.5524
25.04.2006;1.26755;0.80616;1.1316;1.34201;1.59987;0.55935;114.825;6.32855;7.5209
26.04.2006;1.27135;0.80376;1.12785;1.32608;1.5809;0.56045;114.735;6.2603;7.4874
27.04.2006;1.2593;0.79748;1.12265;1.32022;1.57567;0.55505;114.125;6.21885;7.42765
28.04.2006;1.2387;0.79387;1.11705;1.31709;1.57072;0.54755;113.85;6.1775;7.3858
01.05.2006;1.2407;0.79249;1.1129;1.3138;1.56617;0.5477;113.365;6.1624;7.35725
02.05.2006;1.23755;0.79092;1.10665;1.31328;1.56409;0.54345;113.335;6.1498;7.38085
03.05.2006;1.23565;0.79299;1.1085;1.29811;1.55921;0.54265;113.555;6.1413;7.38415
04.05.2006;1.2284;0.78818;1.10845;1.29643;1.55739;0.5399;113.585;6.10895;7.34055
05.05.2006;1.2265;0.78502;1.10525;1.2971;1.56043;0.53785;112.58;6.1185;7.30755
08.05.2006;1.22835;0.78632;1.1121;1.30149;1.5809;0.5383;111.695;6.1313;7.32095
09.05.2006;1.22015;0.78361;1.0996;1.29441;1.58932;0.53555;111.025;6.11645;7.29865
10.05.2006;1.21835;0.78146;1.1011;1.28824;1.5935;0.53625;110.525;6.0772;7.28905
11.05.2006;1.2136;0.78;1.1036;1.28576;1.58053;0.53135;110.695;6.0534;7.29555
12.05.2006;1.19765;0.77625;1.10865;1.29626;1.59046;0.5275;110.03;6.00835;7.26545
15.05.2006;1.21135;0.77933;1.11325;1.31173;1.61005;0.53215;110.515;6.0716;7.3152
16.05.2006;1.207;0.7783;1.10665;1.30506;1.60192;0.5296;109.685;6.0932;7.31505
17.05.2006;1.2154;0.78207;1.11475;1.31449;1.61018;0.53135;110.985;6.1072;7.32765
18.05.2006;1.2042;0.78061;1.12005;1.30404;1.60102;0.5275;110.735;6.0964;7.30985
19.05.2006;1.2164;0.78706;1.11895;1.32179;1.61121;0.53265;111.69;6.1373;7.3561
22.05.2006;1.203;0.78037;1.1146;1.32881;1.6094;0.5299;111.515;6.1023;7.28455
23.05.2006;1.2084;0.77824;1.12475;1.32179;1.59859;0.53195;111.89;6.0982;7.2525
24.05.2006;1.2181;0.78361;1.11995;1.33058;1.5819;0.5354;112.92;6.1321;7.29295
25.05.2006;1.21705;0.7825;1.1071;1.3197;1.56728;0.53385;111.795;6.12015;7.28325
26.05.2006;1.22555;0.78613;1.10705;1.32022;1.58153;0.53785;112.66;6.1535;7.3096
29.05.2006;1.22485;0.78398;1.10645;1.31848;1.57791;0.5377;112.45;6.12855;7.28255
30.05.2006;1.2108;0.77589;1.0985;1.31104;1.56116;0.5307;112.125;6.07865;7.1851
31.05.2006;1.2187;0.77854;1.1013;1.32846;1.56949;0.5347;112.595;6.0713;7.21575
01.06.2006;1.22115;0.78015;1.10375;1.33806;1.58328;0.53605;112.625;6.07895;7.21975
02.06.2006;1.20825;0.77337;1.1011;1.32952;1.58466;0.53135;111.73;6.02115;7.13555
05.06.2006;1.20765;0.77271;1.1075;1.32926;1.57903;0.53405;112.25;5.99585;7.1062
06.06.2006;1.21595;0.78037;1.1136;1.35017;1.59324;0.53785;113.265;6.06445;7.19045
07.06.2006;1.2214;0.78275;1.1123;1.34744;1.59566;0.5388;113.515;6.11325;7.21145
08.06.2006;1.2317;0.7913;1.12225;1.34671;1.59744;0.54225;114.17;6.1979;7.3107
09.06.2006;1.2311;0.7908;1.10715;1.33485;1.57716;0.5431;113.98;6.16705;7.29585
12.06.2006;1.23395;0.79463;1.0995;1.33896;1.58541;0.54295;114.415;6.1854;7.3365
13.06.2006;1.2389;0.79602;1.11325;1.3551;1.60862;0.54545;115.34;6.22845;7.3794
14.06.2006;1.23115;0.79255;1.11385;1.35364;1.60295;0.5426;115.015;6.22865;7.34595
15.06.2006;1.23095;0.79224;1.11185;1.35584;1.61018;0.54075;114.815;6.205;7.35235
16.06.2006;1.23145;0.79117;1.1222;1.35529;1.62245;0.5404;115.185;6.2087;7.3414
19.06.2006;1.2404;0.79659;1.12065;1.35713;1.62114;0.5431;115.535;6.263;7.39435
20.06.2006;1.23825;0.79532;1.11805;1.35474;1.60966;0.54285;114.905;6.28145;7.3352
21.06.2006;1.23375;0.79105;1.10835;1.3551;1.61186;0.5418;114.855;6.28405;7.27805
22.06.2006;1.2426;0.79526;1.11705;1.36547;1.64406;0.5468;116.15;6.32985;7.34115
23.06.2006;1.24935;0.79895;1.12245;1.36547;1.64623;0.54995;116.53;6.3242;7.36825
26.06.2006;1.2425;0.79672;1.1233;1.36584;1.65085;0.5481;116.255;6.31435;7.34055
27.06.2006;1.24295;0.79393;1.12335;1.36323;1.65139;0.5488;116.24;6.2973;7.3492
28.06.2006;1.24585;0.79824;1.1231;1.3724;1.67673;0.5497;116.365;6.3111;7.3766
29.06.2006;1.23685;0.79754;1.11065;1.36621;1.67532;0.5472;115.08;6.30135;7.3635
30.06.2006;1.2226;0.78207;1.11715;1.34635;1.64258;0.5412;114.44;6.2226;7.20345
03.07.2006;1.22445;0.7811;1.11135;1.34508;1.6484;0.5428;114.695;6.22165;7.2127
04.07.2006;1.2245;0.78134;1.10775;1.34327;1.64028;0.54195;114.805;6.2277;7.1699
05.07.2006;1.2326;0.78632;1.11255;1.35071;1.6544;0.5452;115.69;6.2544;7.21795
06.07.2006;1.22845;0.78416;1.1134;1.34111;1.65508;0.5444;115.135;6.2325;7.19405
07.07.2006;1.22315;0.77988;1.11365;1.33041;1.64136;0.5404;114.065;6.2123;7.1417
10.07.2006;1.22995;0.78502;1.12385;1.33806;1.6384;0.54305;114.265;6.27865;7.2071
11.07.2006;1.22605;0.78428;1.132;1.32987;1.62232;0.5417;114.245;6.26485;7.1867
12.07.2006;1.23405;0.78818;1.1335;1.32864;1.62509;0.5451;115.485;6.26925;7.2325
13.07.2006;1.2296;0.7878;1.13065;1.32564;1.61538;0.54245;115.365;6.24855;7.2401
14.07.2006;1.23435;0.79148;1.1275;1.3274;1.6094;0.5439;116.11;6.26355;7.2846
17.07.2006;1.24805;0.79882;1.13625;1.3352;1.6081;0.54975;117.185;6.3264;7.3784
18.07.2006;1.25265;0.80048;1.13695;1.34057;1.5991;0.54755;117.29;6.3472;7.41575
19.07.2006;1.2482;0.79583;1.13485;1.33538;1.60333;0.54275;116.86;6.3397;7.35765
20.07.2006;1.24405;0.79073;1.13285;1.33067;1.60436;0.54105;117.035;6.27955;7.3054
21.07.2006;1.2366;0.78824;1.1377;1.32917;1.60064;0.53785;116.15;6.24695;7.28415
24.07.2006;1.24595;0.79205;1.1405;1.32758;1.60604;0.54015;116.675;6.3033;7.33595
25.07.2006;1.25365;0.79195;1.1418;1.32767;1.60064;0.5436;117.18;6.29265;7.32475
26.07.2006;1.24075;0.79268;1.1355;1.31588;1.60038;0.53935;116.29;6.29105;7.3376
27.07.2006;1.2384;0.78533;1.1352;1.31122;1.61407;0.53825;115.765;6.20385;7.24935
28.07.2006;1.23265;0.78336;1.13095;1.30459;1.62022;0.53635;114.65;6.1777;7.2408
31.07.2006;1.23155;0.78361;1.13175;1.30582;1.62167;0.53545;114.685;6.16735;7.22015
01.08.2006;1.226;0.78478;1.1309;1.30574;1.61238;0.53295;114.565;6.17785;7.2268
02.08.2006;1.23085;0.78061;1.12685;1.30899;1.6116;0.53295;114.665;6.1504;7.17575
03.08.2006;1.23095;0.78174;1.12505;1.31346;1.61219;0.52985;114.995;6.14615;7.1974
04.08.2006;1.22345;0.77552;1.12705;1.30634;1.5984;0.52415;114.44;6.1199;7.13995
07.08.2006;1.2259;0.77764;1.11945;1.30984;1.60423;0.5246;115.135;6.13555;7.1434
08.08.2006;1.22575;0.77897;1.12285;1.31432;1.59974;0.52425;115.275;6.16075;7.15735
09.08.2006;1.2263;0.77613;1.12025;1.3048;1.58718;0.52505;115.305;6.15955;7.1168
10.08.2006;1.2339;0.78281;1.1272;1.30421;1.57878;0.52805;115.24;6.2255;7.20575
11.08.2006;1.24315;0.78336;1.1246;1.30523;1.57878;0.52905;116.315;6.25015;7.21065
14.08.2006;1.24205;0.78465;1.12665;1.31687;1.58391;0.52965;116.685;6.28995;7.2397
15.08.2006;1.23715;0.78207;1.1215;1.30727;1.57617;0.528;116.065;6.26655;7.20385
16.08.2006;1.22955;0.77806;1.11915;1.30132;1.55775;0.52745;115.83;6.26545;7.1589
17.08.2006;1.23265;0.77748;1.1221;1.31234;1.56274;0.5303;115.925;6.2753;7.1476
18.08.2006;1.23335;0.78;1.1249;1.31865;1.56458;0.5311;115.81;6.29205;7.18595
21.08.2006;1.22425;0.77402;1.1178;1.31001;1.56006;0.5281;115.885;6.2206;7.1212
22.08.2006;1.2343;0.78043;1.11565;1.3119;1.56826;0.52945;116.525;6.2762;7.17735
23.08.2006;1.23525;0.78152;1.11275;1.31096;1.56397;0.52825;116.365;6.29165;7.18065
24.08.2006;1.2388;0.78159;1.10935;1.31156;1.57121;0.52975;116.515;6.31795;7.19175
25.08.2006;1.2399;0.78453;1.1094;1.32266;1.57233;0.5301;117.31;6.31875;7.25415
28.08.2006;1.23735;0.78183;1.1113;1.31778;1.56697;0.5282;117.245;6.28725;7.237
29.08.2006;1.2289;0.78398;1.10765;1.31501;1.56018;0.52675;116.68;6.3214;7.23705
30.08.2006;1.2271;0.77933;1.10915;1.3098;1.53763;0.525;117.015;6.31165;7.21175
31.08.2006;1.23115;0.78122;1.10355;1.31165;1.52474;0.52505;117.355;6.3048;7.2331
01.09.2006;1.2302;0.78104;1.1038;1.30472;1.52858;0.52455;117.1;6.33985;7.28815
04.09.2006;1.22785;0.77733;1.107;1.29718;1.53198;0.52445;116.015;6.3294;7.23595
05.09.2006;1.2338;0.78085;1.1115;1.29643;1.54955;0.52795;116.095;6.3515;7.26345
06.09.2006;1.23525;0.78195;1.10555;1.30651;1.54488;0.53065;116.715;6.37995;7.29325
07.09.2006;1.24255;0.78545;1.10995;1.31709;1.54143;0.5331;116.435;6.46545;7.3375
08.09.2006;1.2483;0.78936;1.12095;1.32626;1.569;0.5366;116.94;6.51225;7.34715
11.09.2006;1.245;0.78787;1.12155;1.33014;1.56299;0.5361;117.62;6.5466;7.3045
12.09.2006;1.251;0.78805;1.11995;1.33058;1.55824;0.53355;117.885;6.54735;7.29145
13.09.2006;1.2502;0.7888;1.1196;1.32776;1.54871;0.53285;117.58;6.6147;7.29525
14.09.2006;1.25185;0.78434;1.11765;1.32626;1.5132;0.5303;117.54;6.5183;7.2464
15.09.2006;1.25545;0.79048;1.1195;1.33129;1.50932;0.53195;117.6;6.5448;7.28125
18.09.2006;1.25075;0.7883;1.11745;1.32626;1.50319;0.5317;117.995;6.53775;7.24525
19.09.2006;1.2516;0.78715;1.1273;1.33138;1.51964;0.5318;117.74;6.4943;7.23765
20.09.2006;1.25145;0.78725;1.12855;1.3274;1.50926;0.52995;117.395;6.52235;7.2674
21.09.2006;1.2425;0.7861;1.11905;1.32196;1.51343;0.52585;116.355;6.54045;7.2657
22.09.2006;1.23605;0.7811;1.11815;1.33041;1.51183;0.5264;116.575;6.55265;7.2521
25.09.2006;1.23885;0.78496;1.11685;1.32952;1.49577;0.52625;116.545;6.5695;7.30355
26.09.2006;1.2435;0.78899;1.11315;1.32846;1.50049;0.52785;117.075;6.5519;7.33715
27.09.2006;1.24405;0.78687;1.11125;1.33378;1.5223;0.5293;117.475;6.49915;7.30145
28.09.2006;1.2466;0.78812;1.1109;1.33601;1.52451;0.53295;117.745;6.475;7.2942
29.09.2006;1.25065;0.78942;1.1182;1.3399;1.53139;0.53415;118.18;6.51865;7.32855
02.10.2006;1.2429;0.78465;1.11565;1.33556;1.51918;0.52995;117.71;6.55655;7.3314
03.10.2006;1.2451;0.78499;1.12245;1.34449;1.51849;0.5296;117.93;6.5794;7.3226
04.10.2006;1.2485;0.78818;1.12665;1.34409;1.5132;0.53005;117.795;6.61945;7.35275
05.10.2006;1.25165;0.78812;1.12565;1.34219;1.50614;0.53205;117.69;6.6156;7.31115
06.10.2006;1.26015;0.7945;1.12565;1.3463;1.51595;0.53465;119.02;6.6976;7.36025
09.10.2006;1.26185;0.79349;1.12305;1.34309;1.52532;0.5355;119.125;6.6724;7.3787
10.10.2006;1.27005;0.79754;1.13345;1.34309;1.51573;0.53925;119.69;6.68295;7.38665
11.10.2006;1.27265;0.79691;1.13785;1.34381;1.51229;0.53945;119.745;6.72125;7.3801
12.10.2006;1.26855;0.7977;1.1336;1.33244;1.5178;0.53785;119.315;6.7523;7.3929
13.10.2006;1.27295;0.80035;1.13765;1.33147;1.52195;0.53875;119.625;6.7419;7.4242
16.10.2006;1.27125;0.79895;1.13725;1.32705;1.51999;0.53725;119.045;6.755;7.3957
17.10.2006;1.26855;0.79748;1.14095;1.32661;1.50365;0.53465;118.615;6.77005;7.38555
18.10.2006;1.27015;0.79914;1.13585;1.32573;1.50727;0.53535;118.91;6.7785;7.40255
19.10.2006;1.25735;0.79387;1.1269;1.3177;1.49533;0.53255;118.165;6.70765;7.3447
20.10.2006;1.25895;0.79343;1.12515;1.31883;1.496;0.53085;118.715;6.67395;7.30345
23.10.2006;1.2668;0.79678;1.12845;1.31978;1.50704;0.53375;119.325;6.7064;7.33255
24.10.2006;1.2667;0.79703;1.12695;1.31865;1.50864;0.53375;119.385;6.67835;7.3372
25.10.2006;1.2653;0.79444;1.1236;1.31553;1.51366;0.53255;119.115;6.6117;7.3233
26.10.2006;1.25365;0.7893;1.1232;1.30924;1.52381;0.52885;118.415;6.54725;7.28995
27.10.2006;1.24905;0.78595;1.1193;1.30081;1.51114;0.52655;117.6;6.54575;7.25045
30.10.2006;1.24775;0.78638;1.1259;1.2998;1.50184;0.52565;117.42;6.5696;7.24995
31.10.2006;1.244;0.78348;1.1225;1.28986;1.48954;0.52425;116.955;6.54095;7.2214
01.11.2006;1.24565;0.78293;1.1331;1.29074;1.48633;0.524;117.075;6.47405;7.20275
02.11.2006;1.24545;0.78324;1.13405;1.29149;1.48533;0.52395;117.115;6.46345;7.19785
03.11.2006;1.25365;0.78718;1.1297;1.29895;1.49309;0.52605;118.02;6.4937;7.21575
06.11.2006;1.25585;0.78663;1.1297;1.2966;1.49466;0.52705;118.27;6.50945;7.20135
07.11.2006;1.25005;0.78122;1.12925;1.28982;1.48776;0.5248;117.72;6.4427;7.1427
08.11.2006;1.2512;0.78385;1.12985;1.29761;1.49645;0.5251;117.845;6.4623;7.15855
09.11.2006;1.2431;0.78165;1.1294;1.30098;1.50319;0.5249;117.935;6.44705;7.12135
10.11.2006;1.24125;0.77764;1.1317;1.30361;1.50184;0.52315;117.605;6.37405;7.0749
13.11.2006;1.2453;0.78043;1.1382;1.31255;1.5178;0.52605;118.175;6.41275;7.09405
14.11.2006;1.24365;0.78055;1.1378;1.30719;1.5155;0.52745;117.615;6.42195;7.0761
15.11.2006;1.24595;0.78079;1.1391;1.30753;1.51641;0.5294;117.98;6.43655;7.0849
16.11.2006;1.24765;0.78085;1.14205;1.30395;1.50455;0.52945;118.16;6.41885;7.0659
17.11.2006;1.24435;0.77958;1.1467;1.3009;1.505;0.52755;117.675;6.4467;7.06545
20.11.2006;1.2445;0.78024;1.1475;1.29879;1.49443;0.52725;118.065;6.45105;7.0915
21.11.2006;1.2409;0.77964;1.1458;1.29853;1.49443;0.52655;117.86;6.44915;7.10445
22.11.2006;1.2262;0.77313;1.1404;1.28858;1.48998;0.52225;116.675;6.3843;7.0178
23.11.2006;1.2249;0.77217;1.14175;1.29082;1.49287;0.52205;116.31;6.378;6.99705
24.11.2006;1.20915;0.7638;1.13515;1.28452;1.48887;0.51765;115.875;6.30525;6.9068
27.11.2006;1.20655;0.76199;1.1325;1.28436;1.49354;0.51615;116.09;6.30665;6.89165
28.11.2006;1.2022;0.76043;1.13025;1.27706;1.47656;0.51215;116.08;6.3104;6.90485
29.11.2006;1.20995;0.76031;1.13775;1.276;1.47308;0.51395;116.4;6.26385;6.90835
30.11.2006;1.19895;0.7544;1.1415;1.26763;1.4606;0.50875;115.785;6.15895;6.8413
01.12.2006;1.1935;0.74988;1.14485;1.26398;1.45698;0.50515;115.44;6.1342;6.7712
04.12.2006;1.19465;0.7505;1.14075;1.26686;1.44917;0.50525;115.355;6.125;6.76505
05.12.2006;1.1916;0.75146;1.14165;1.2717;1.45592;0.50655;114.835;6.1221;6.7998
06.12.2006;1.1956;0.75095;1.1476;1.26976;1.46209;0.50845;115.195;6.10525;6.80305
07.12.2006;1.19495;0.75208;1.1491;1.26518;1.44728;0.50905;115.21;6.096;6.7893
08.12.2006;1.205;0.75089;1.149;1.27283;1.45064;0.51185;116.415;6.1096;6.7957
11.12.2006;1.20295;0.75669;1.14785;1.27316;1.45233;0.5111;116.99;6.15435;6.85915
12.12.2006;1.19965;0.75526;1.1523;1.27502;1.44896;0.50735;116.8;6.1557;6.81145
13.12.2006;1.206;0.75634;1.1569;1.27388;1.44875;0.50835;117.525;6.16995;6.84055
14.12.2006;1.2144;0.75927;1.15745;1.27706;1.45033;0.5099;117.835;6.1953;6.88055
15.12.2006;1.2211;0.76397;1.15755;1.28041;1.45127;0.51225;118.135;6.23265;6.9083
18.12.2006;1.2222;0.76532;1.15725;1.28361;1.45043;0.51335;118.12;6.23805;6.92415
19.12.2006;1.2146;0.7593;1.1525;1.27486;1.43854;0.508;118.12;6.1907;6.85605
20.12.2006;1.2175;0.7585;1.1489;1.27259;1.43575;0.50885;118.41;6.1922;6.8312
21.12.2006;1.2167;0.75962;1.1549;1.27518;1.4375;0.50995;118.36;6.20305;6.8081
22.12.2006;1.21855;0.76014;1.15755;1.27746;1.42888;0.51035;118.77;6.22555;6.83915
25.12.2006;1.21915;0.76014;1.15745;1.24177;1.42908;0.5105;118.785;6.22555;6.83915
26.12.2006;1.2229;0.76132;1.16065;1.27845;1.42857;0.51165;119.13;6.22725;6.8694
27.12.2006;1.22615;0.76188;1.16175;1.27584;1.42399;0.51105;118.785;6.2762;6.8824
28.12.2006;1.22155;0.76083;1.1603;1.26775;1.41693;0.5094;118.905;6.27325;6.87915
29.12.2006;1.21855;0.75835;1.16535;1.26936;1.42126;0.5106;119.02;6.22635;6.843
01.01.2007;1.2189;0.75835;1.1659;1.26694;1.41995;0.51055;119.06;6.22635;6.843
02.01.2007;1.21325;0.75315;1.1639;1.25604;1.41163;0.50665;118.805;6.1772;6.7919
03.01.2007;1.2265;0.75783;1.1726;1.26422;1.41613;0.51265;119.365;6.25355;6.842
04.01.2007;1.23285;0.76397;1.1773;1.27178;1.43113;0.51465;119.035;6.3257;6.944
05.01.2007;1.23615;0.76962;1.1727;1.28271;1.45698;0.51815;118.61;6.3664;6.97775
08.01.2007;1.2367;0.76873;1.1758;1.28057;1.45191;0.51615;118.755;6.3581;6.9829
09.01.2007;1.24125;0.76914;1.1764;1.28205;1.4498;0.5156;119.415;6.3507;7.0021
10.01.2007;1.2469;0.77241;1.1756;1.28783;1.45539;0.51755;119.665;6.43945;7.06475
11.01.2007;1.2491;0.77577;1.1765;1.27959;1.44425;0.5139;120.465;6.4792;7.08585
12.01.2007;1.24785;0.77325;1.1693;1.27657;1.44791;0.51055;120.29;6.4547;7.0244
15.01.2007;1.2488;0.77313;1.16665;1.27535;1.44051;0.50905;120.455;6.44295;7.01455
16.01.2007;1.2484;0.77337;1.1765;1.27845;1.43802;0.50985;120.645;6.43475;7.0047
17.01.2007;1.24745;0.77229;1.17285;1.2717;1.4431;0.5076;120.64;6.4434;7.02055
18.01.2007;1.2475;0.77223;1.1729;1.26936;1.43978;0.5065;121.275;6.4721;7.0341
19.01.2007;1.2476;0.77253;1.17175;1.26727;1.43719;0.50655;121.265;6.46315;7.0338
22.01.2007;1.24915;0.77181;1.1821;1.26839;1.43133;0.50605;121.575;6.4485;7.04125
23.01.2007;1.24275;0.76731;1.1803;1.26263;1.42552;0.50465;121.655;6.4046;6.9718
24.01.2007;1.24865;0.77134;1.1784;1.27975;1.43647;0.50805;121.115;6.3546;6.9966
25.01.2007;1.24855;0.77062;1.1832;1.287;1.42918;0.50915;121.165;6.3086;6.98685
26.01.2007;1.2534;0.77492;1.1798;1.29358;1.43937;0.51025;121.555;6.34545;7.04365
29.01.2007;1.25295;0.77307;1.1827;1.29609;1.43699;0.51005;121.755;6.31045;7.007
30.01.2007;1.2519;0.77181;1.1805;1.29475;1.45043;0.50955;121.62;6.29165;6.97525
31.01.2007;1.2437;0.76956;1.17615;1.29249;1.45741;0.50915;120.67;6.2632;6.96755
01.02.2007;1.2434;0.7679;1.17855;1.29199;1.46767;0.50835;120.735;6.2382;6.94655
02.02.2007;1.2476;0.77074;1.1849;1.29099;1.47059;0.50835;121.13;6.265;6.98915
05.02.2007;1.24855;0.77366;1.18205;1.28742;1.46316;0.5102;120.335;6.27515;7.06375
06.02.2007;1.24015;0.77211;1.18245;1.28742;1.4707;0.50745;120.095;6.2601;7.05385
07.02.2007;1.24135;0.76826;1.1848;1.28535;1.4606;0.50755;120.675;6.22515;7.0032
08.02.2007;1.24595;0.76696;1.18235;1.27967;1.45582;0.51075;121.035;6.21505;6.96705
09.02.2007;1.24845;0.76938;1.172;1.28634;1.46247;0.51275;121.665;6.26315;6.9958
12.02.2007;1.2533;0.77146;1.17505;1.2945;1.459;0.51325;121.915;6.2435;7.0328
13.02.2007;1.2469;0.76843;1.16655;1.28502;1.45085;0.51355;121.11;6.2224;7.0404
14.02.2007;1.2397;0.76188;1.165;1.27673;1.4404;0.50955;120.74;6.158;6.96175
15.02.2007;1.23475;0.76089;1.1629;1.27584;1.44352;0.51205;119.18;6.156;7.03295
16.02.2007;1.23435;0.76205;1.1627;1.27121;1.434;0.51265;119.365;6.12305;7.05015
19.02.2007;1.23285;0.76101;1.16445;1.27097;1.42542;0.51245;119.56;6.1223;7.03015
20.02.2007;1.23605;0.76025;1.17;1.27307;1.42572;0.51145;119.965;6.12915;7.0467
21.02.2007;1.23795;0.76159;1.1604;1.26462;1.41573;0.51165;120.94;6.13195;7.0846
22.02.2007;1.23855;0.76292;1.1613;1.26678;1.41573;0.51115;121.535;6.15065;7.09095
23.02.2007;1.23285;0.7595;1.1588;1.26231;1.41413;0.5093;121.045;6.1193;7.06965
26.02.2007;1.22985;0.75927;1.1609;1.26191;1.40944;0.50935;120.58;6.11525;7.03995
27.02.2007;1.21765;0.75503;1.1669;1.26127;1.42015;0.50985;117.95;6.10655;6.97535
28.02.2007;1.2188;0.75703;1.16895;1.26887;1.42663;0.50915;118.45;6.14315;7.01655
01.03.2007;1.2219;0.75962;1.1724;1.27421;1.44394;0.5105;117.61;6.15375;7.06235
02.03.2007;1.2165;0.75921;1.1772;1.27698;1.45212;0.51455;116.885;6.16855;7.05255
05.03.2007;1.22115;0.76342;1.18085;1.29425;1.48049;0.52025;115.68;6.24855;7.10285
06.03.2007;1.22385;0.76292;1.1764;1.29182;1.46854;0.51775;116.515;6.22895;7.0751
07.03.2007;1.21705;0.76072;1.1782;1.28692;1.46274;0.51745;116.08;6.2001;7.049
08.03.2007;1.228;0.76188;1.18005;1.28791;1.46242;0.51855;117.13;6.20635;7.08595
09.03.2007;1.23485;0.76257;1.1723;1.28098;1.44812;0.51775;118.25;6.17635;7.0901
